

"NE Report"
"Save Time: 10/21/2018 14:16:17"
"User Name:RNOSTG"
""

"Total 694 Records"

"NE Name","NE Type","IP Address 1","IP Address 2","Version","Med Partition","Subarea IP","TimeZone","Physical Location","Vendor","Description","District","Longitude","Latitude","Capacity","Maintenance Region","NE Connection Status","Base Station RAT","Base Station ID","Base Station RNC","Home Subnet","Product Type","NE Maintenance Mode","Creation Time","First Connection Time","Password of OM Connection Administrator Recently Modified On"
KHN-Alsamra-01-W-2536,BTS3900 WCDMA,17.23.41.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2536,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/23/2017 13:54:03,12/26/2017 15:32:36,-
KHN-Elshiglaha-02-W-2540,BTS3900 WCDMA,17.23.41.7,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2540,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/23/2017 13:54:03,01/01/2018 15:58:08,-
KHN-Alsamra-alailafoon-W-2567,BTS3900 WCDMA,17.23.12.8,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2567,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/24/2017 15:47:41,12/30/2017 15:37:52,-
KHN-Abugroon-01-W-2568,BTS3900 WCDMA,17.23.12.9,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2568,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/24/2017 15:47:41,01/09/2018 16:25:03,-
KHN-Hayelbarakab4-W-2572,BTS3900 WCDMA,17.23.12.11,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2572,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/24/2017 15:47:41,12/31/2017 15:52:52,-
KHN-Wawousi-01-W-2593,BTS3900 WCDMA,17.23.42.3,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2593,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/24/2017 15:47:41,12/26/2017 21:52:48,-
KHN-Umdiraiwa-02-W-2596,BTS3900 WCDMA,17.23.42.5,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2596,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/24/2017 15:47:42,12/26/2017 13:58:32,-
OMD-Umbadahb23-W-2636,BTS3900 WCDMA,17.25.74.53,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2636,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/25/2017 16:04:54,01/09/2018 15:46:32,-
OMD-Abuseidwest-03-W-1132,BTS3900 WCDMA,17.25.74.45,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1132,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:54,12/26/2017 13:23:32,-
OMD-Umbadabbuneran-01-W-1307,BTS3900 WCDMA,17.25.74.46,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1307,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:54,12/26/2017 10:32:56,-
KRT-Botry-01-W-1415,BTS3900 WCDMA,17.25.74.41,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1415,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:55,12/28/2017 20:36:24,-
OMD-WadiElseder-01-W-1418,BTS3900 WCDMA,17.25.74.47,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1418,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:57,12/27/2017 10:56:40,-
KRT-Krtindustrialarea-W-2588,BTS3900 WCDMA,17.25.74.55,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2588,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:57,12/28/2017 15:51:00,-
OMD-Umbadahb37-01-W-2606,BTS3900 WCDMA,17.25.74.48,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2606,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:02:57,12/26/2017 15:13:36,-
OMD-Abuseidb47-01-W-2704,BTS3900 WCDMA,17.25.75.11,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2704,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:03:11,12/30/2017 17:50:20,-
OMD-SalahaGadain-02-W-2706,BTS3900 WCDMA,17.25.75.12,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2706,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:03:11,01/01/2018 10:03:28,-
KRT-KlaklaAlglaa-W-2742,BTS3900 WCDMA,17.25.74.43,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2742,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 10:03:11,12/29/2017 10:43:32,-
OMD-Umbadab42-W-2703,BTS3900 WCDMA,17.25.74.49,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2703,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 13:18:04,12/26/2017 16:22:40,-
KHN-Abuhalima-01-W-2559,BTS3900 WCDMA,17.23.12.4,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2559,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 18:21:04,12/27/2017 11:57:28,-
KHN-Umalqura-01-W-2562,BTS3900 WCDMA,17.23.12.5,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2562,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/26/2017 18:21:04,12/27/2017 12:17:44,-
KHN-Alsagai-01-W-2565,BTS3900 WCDMA,17.23.12.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2565,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 14:01:53,12/27/2017 16:15:52,-
RDS-PortsudanAlkassara-W-2434,BTS3900 WCDMA,17.25.75.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2434,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/29/2017 11:50:32,-
RDS-PortSudan-27-W-2435,BTS3900 WCDMA,17.25.75.3,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2435,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/28/2017 22:56:16,-
RDS-PSD.Elmerganya-W-2439,BTS3900 WCDMA,17.25.75.8,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2439,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/30/2017 15:52:48,-
RDS-PSD.HaiElmetar-W-2441,BTS3900 WCDMA,17.25.75.7,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2441,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/28/2017 20:59:41,-
RDS-HaiElsadaqa-W-2444,BTS3900 WCDMA,17.25.75.5,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2444,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/28/2017 19:07:41,-
RDS-PSD-Shagar-W-2857,BTS3900 WCDMA,17.25.74.37,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2857,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:08,12/27/2017 20:27:29,-
RDS-PSD-DarElsalam-W-2858,BTS3900 WCDMA,17.25.75.9,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2858,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:11,12/30/2017 16:41:21,-
RDS-Elshahinat.PSD-W-2863,BTS3900 WCDMA,17.25.75.4,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2863,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/27/2017 16:17:11,12/28/2017 11:09:24,-
KHN-Aiedbabiker-02-W-2600,BTS3900 WCDMA,17.23.42.7,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2600,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 00:05:32,12/31/2017 13:11:24,-
KHN-Aiedbabiker-01-W-2910,BTS3900 WCDMA,17.23.42.8,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2910,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 00:05:32,12/30/2017 17:01:16,-
RDS-PortSudan-12-W-144,BTS3900 WCDMA,17.25.74.36,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,144,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 11:35:19,12/28/2017 11:37:52,-
RDS-PortSudan-08-W-145,BTS3900 WCDMA,17.25.74.40,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,145,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 11:46:02,12/28/2017 11:48:24,-
RDS-PortSudanElgadisya-W-2432,BTS3900 WCDMA,17.25.74.38,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2432,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 13:29:52,12/28/2017 13:32:28,-
RDS-Portsudan-03-W-2431,BTS3900 WCDMA,17.25.74.39,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2431,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 13:40:06,12/28/2017 13:42:28,-
OMD-Umbadahara11-01-W-1315,BTS3900 WCDMA,17.25.74.28,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1315,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 15:23:29,12/31/2017 11:05:44,-
OMD-LibyaNorth-01-W-1612,BTS3900 WCDMA,17.23.62.126,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1612,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 17:47:44,01/09/2018 14:56:00,-
OMD-DarelsalamB07-W-1616,BTS3900 WCDMA,17.23.62.190,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1616,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 17:47:48,01/03/2018 14:34:27,-
OMD-DarelsalamB16-W-2608,BTS3900 WCDMA,17.23.62.193,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2608,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 17:47:48,12/29/2017 21:26:20,-
OMD-DarelsalamB11-W-2656,BTS3900 WCDMA,17.23.62.68,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2656,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 17:47:48,12/31/2017 17:36:12,-
OMD-Nifasha-01-W-3135,BTS3900 WCDMA,17.23.62.73,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3135,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 17:47:49,01/01/2018 11:55:48,-
RDS-PortSudan-06-W-151,BTS3900 WCDMA,17.25.74.34,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,151,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/28/2017 23:31:00,12/28/2017 23:33:16,-
RDS-PortsudanDaimArab-W-2443,BTS3900 WCDMA,17.25.73.28,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2443,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 00:02:06,12/29/2017 00:04:16,-
RDS-Port Sudan-DAR ELNAEEM-W-2445,BTS3900 WCDMA,17.25.75.10,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2445,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 00:18:02,12/29/2017 00:21:48,-
OMD-Southkadnor-02-W-1614,BTS3900 WCDMA,17.23.62.189,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1614,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 16:14:19,01/06/2018 19:27:43,-
OMD-Umbadahb29-W-2635,BTS3900 WCDMA,17.23.62.196,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2635,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 16:14:19,01/02/2018 16:21:20,-
OMD-Darelsalamb24-W-2655,BTS3900 WCDMA,17.23.62.67,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2655,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 16:14:20,01/03/2018 13:48:56,-
OMD-Elseraihaumbadah-W-2690,BTS3900 WCDMA,17.23.62.66,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2690,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 16:14:22,12/29/2017 22:12:08,-
OMD-Elshigla-01-W-2692,BTS3900 WCDMA,17.25.71.23,-,BTS3900 V100R011C10SPC320,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2692,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 16:14:22,01/01/2018 11:47:32,-
KHN-Elfadni-01-W-2584,BTS3900 WCDMA,17.23.12.12,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2584,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/29/2017 17:46:18,12/30/2017 17:10:48,-
OMD-Elthouraelhara60-01-W-1331,BTS3900 WCDMA,17.25.74.51,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1331,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 16:12:02,01/17/2018 10:28:28,-
OMD-Elhittananorthb55-W-3126,BTS3900 WCDMA,17.25.75.13,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3126,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 16:12:02,01/11/2018 14:49:56,-
OMD-Baitalmal-03-W-3216,BTS3900 WCDMA,17.25.75.15,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3216,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 16:12:02,01/11/2018 16:01:36,-
OMD-Umbadaelmoilih-01-W-1416,BTS3900 WCDMA,17.25.72.40,-,BTS3900 V100R009C00SPC290,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1416,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 19:07:41,01/01/2018 21:40:48,-
KHN-Edbabiker-01-W-2554,BTS3900 WCDMA,17.23.41.8,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2554,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:01:27,01/01/2018 19:54:44,-
KHN-Alaasilat-01-W-2586,BTS3900 WCDMA,17.23.42.2,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2586,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:01:31,01/01/2018 20:35:16,-
KHN-Nabls-01-W-3134,BTS3900 WCDMA,17.23.42.9,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3134,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:01:31,01/17/2018 17:44:08,-
OMD-Elfatihvillage-02-W-2543,BTS3900 WCDMA,17.23.62.192,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2543,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:25:54,01/13/2018 18:35:00,-
OMD-Althorahara38-W-2627,BTS3900 WCDMA,17.23.62.195,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2627,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:25:54,12/31/2017 21:52:28,-
OMD-Elthawrab72-W-2694,BTS3900 WCDMA,17.23.62.75,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,U,2694,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,12/31/2017 20:25:54,01/03/2018 12:57:40,-
KHN-Umtakali-01-W-2598,BTS3900 WCDMA,17.23.42.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2598,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/02/2018 11:09:45,01/03/2018 15:46:32,-
KRT-Gouz-02-W-2758,BTS3900 WCDMA,17.25.72.35,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2758,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/04/2018 15:03:38,01/04/2018 15:03:48,-
OMD-Military_Hospital-W-2718,BTS3900 WCDMA,17.23.62.16,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2718,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/04/2018 16:41:59,01/04/2018 21:10:52,-
KRT-Lamab-02-W-1621,BTS3900 WCDMA,17.25.72.37,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1621,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/04/2018 17:14:36,01/04/2018 17:56:20,-
KHN-Salamanorth-01-W-2589,BTS3900 WCDMA,17.23.21.29,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2589,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/05/2018 15:29:40,01/06/2018 19:10:28,-
KHN-Umdiraiwa-01-W-2578,BTS3900 WCDMA,17.23.21.30,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2578,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/05/2018 15:31:49,01/06/2018 18:38:56,-
KHN-Aiedbabiker-03-W-3240,BTS3900 WCDMA,17.23.42.10,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3240,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/05/2018 16:09:03,01/13/2018 17:02:55,-
OMD-Umbadahb39-W-2637,BTS3900 WCDMA,17.25.72.42,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2637,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/07/2018 14:07:21,01/10/2018 18:15:15,-
KRT-AlmansuraB2-W-2747,BTS3900 WCDMA,17.23.62.131,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2747,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/10/2018 12:26:18,01/24/2018 14:17:23,-
KRT-YARMOK-02-W-3121,BTS3900 WCDMA,17.23.62.128,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3121,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/10/2018 12:26:20,01/27/2018 10:06:20,-
OMD-Umbadahb45-W-2672,BTS3900 WCDMA,17.23.62.69,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2672,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/10/2018 13:15:19,01/10/2018 14:44:07,-
OMD-ElthawraB54-W-1619,BTS3900 WCDMA,17.23.62.191,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1619,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/11/2018 21:44:56,01/13/2018 20:46:31,-
